Municipio,Nombre,Tipo,Latitud,Longitud,ConsultoriosG,ConsultoriosO,ConsultoriosT,CamasH,CamasO,CamasT
POLOTITLáN,EL ALAMO,UNIDAD DE CONSULTA EXTERNA,20.20821,-99.794002,1,0,1,0,0,0
POLOTITLáN,EL RUANO,UNIDAD DE CONSULTA EXTERNA,20.182521,-99.764817,1,0,1,0,0,0
POLOTITLáN,ENCINILLAS,UNIDAD DE CONSULTA EXTERNA,20.14982,-99.740063,1,0,1,0,0,0
POLOTITLáN,SAN ANTONIO ESCOBEDO,UNIDAD DE CONSULTA EXTERNA,20.251978,-99.917413,1,0,1,0,0,0
POLOTITLáN,SAN FRANCISCO ACAZUCHITLALTONGO,UNIDAD DE CONSULTA EXTERNA,20.167196,-99.704276,1,0,1,0,0,0
RAYóN,CEAPS SANTA MARÍA RAYÓN BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.148379,-99.58107,3,5,8,0,6,6
RAYóN,SAN JUAN LA ISLA,UNIDAD DE CONSULTA EXTERNA,19.129932,-99.571425,1,0,1,0,0,0
SAN ANTONIO LA ISLA,CEAPS SAN ANTONIO LA ISLA LEONARDO BRAVO BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.163208,-99.565079,3,5,8,0,6,6
SAN ANTONIO LA ISLA,SAN LUCAS TEPEMAJALCO,UNIDAD DE CONSULTA EXTERNA,19.16175,-99.57013,2,0,2,0,0,0
SAN ANTONIO LA ISLA,OFICINA DE LA COORDINACIÓN MUNICIPAL,ESTABLECIMIENTO DE APOYO,19.164085,-99.565274,0,0,0,0,0,0
SAN FELIPE DEL PROGRESO,HOSPITAL GENERAL SAN FELIPE DEL PROGRESO,UNIDAD DE HOSPITALIZACION,19.717727,-99.9537,1,11,12,60,22,82
SAN FELIPE DEL PROGRESO,EJIDO SAN JUAN JALPA,UNIDAD DE CONSULTA EXTERNA,19.692286,-99.91077,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,BOREJE,UNIDAD DE CONSULTA EXTERNA,19.679956,-100.05205,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,C.S. CHOTEJE,UNIDAD DE CONSULTA EXTERNA,19.717469,-100.021859,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,C.S. SAN JERÓNIMO MAVATI,UNIDAD DE CONSULTA EXTERNA,19.60498,-99.944505,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,CENTRO DE SALUD DIOS PADRE,UNIDAD DE CONSULTA EXTERNA,19.618314,-100.060096,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,CENTRO DE SALUD LA SOLEDAD,UNIDAD DE CONSULTA EXTERNA,19.658965,-100.033296,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,CENTRO DE SALUD SANTA ANA NICHI CENTRO,UNIDAD DE CONSULTA EXTERNA,19.59532,-99.978188,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,DOTEGIARE,UNIDAD DE CONSULTA EXTERNA,19.710048,-100.040123,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,EL TUNAL NENAXI,UNIDAD DE CONSULTA EXTERNA,19.744666,-99.906228,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,FRESNO NICHI,UNIDAD DE CONSULTA EXTERNA,19.569789,-99.948524,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,LAS PALOMAS,UNIDAD DE CONSULTA EXTERNA,19.596176,-100.00748,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,PALMILLAS,UNIDAD DE CONSULTA EXTERNA,19.693592,-99.949115,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,RINCÓN DE LOS PIRULES,UNIDAD DE CONSULTA EXTERNA,19.735428,-100.030435,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,SAN ANTONIO LA CIÉNEGA,UNIDAD DE CONSULTA EXTERNA,19.654122,-100.05406,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,SAN JERONIMO BONCHETE,UNIDAD DE CONSULTA EXTERNA,19.632211,-99.955703,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,SAN JUAN COTE EJIDO,UNIDAD DE CONSULTA EXTERNA,19.607501,-99.960052,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,SANTA ANA NICHI EJIDO,UNIDAD DE CONSULTA EXTERNA,19.582536,-99.980934,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,CENTRO DE SALUD CONCEPCIÓN CABECERA,UNIDAD DE CONSULTA EXTERNA,19.70616,-99.942363,2,1,3,0,0,0
SAN FELIPE DEL PROGRESO,CHICHILPA,UNIDAD DE CONSULTA EXTERNA,19.719867,-100.042436,2,0,2,0,0,0
SAN FELIPE DEL PROGRESO,LA VIRGEN,UNIDAD DE CONSULTA EXTERNA,19.5952,-100.02283,2,1,3,0,0,0
SAN FELIPE DEL PROGRESO,PURÍSIMA CONCEPCIÓN MAYORAZGO,UNIDAD DE CONSULTA EXTERNA,19.695199,-100.003663,2,0,2,0,0,0
SAN FELIPE DEL PROGRESO,RIOYOS BUENAVISTA,UNIDAD DE CONSULTA EXTERNA,19.697851,-100.066169,2,0,2,0,0,0
SAN FELIPE DEL PROGRESO,SAN PABLO TLALCHICHILPA,UNIDAD DE CONSULTA EXTERNA,19.723406,-99.985282,2,0,2,0,0,0
SAN FELIPE DEL PROGRESO,CARMEN OCOTEPEC,UNIDAD DE CONSULTA EXTERNA,19.677587,-99.9757,3,1,4,0,0,0
SAN FELIPE DEL PROGRESO,SAN ANTONIO MEXTEPEC,UNIDAD DE CONSULTA EXTERNA,19.655253,-99.949081,3,0,3,0,0,0
SAN FELIPE DEL PROGRESO,U. MÓVIL ISEM TUNGAREO,UNIDAD DE CONSULTA EXTERNA,19.706181,-99.942244,0,0,0,0,0,0
SAN FELIPE DEL PROGRESO,U. MÓVIL ISEM ZARAGOZA,UNIDAD DE CONSULTA EXTERNA,19.717547,-99.953504,0,0,0,0,0,0
SAN FELIPE DEL PROGRESO,C.S. SAN JUAN JALPA,UNIDAD DE CONSULTA EXTERNA,19.698765,-99.927315,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,DOLORES HIDALGO,UNIDAD DE CONSULTA EXTERNA,19.658139,-99.925785,1,0,1,0,0,0
SAN FELIPE DEL PROGRESO,"C.S. EL TUNAL, SAN FELIPE DEL PROGRESO",UNIDAD DE CONSULTA EXTERNA,19.712803,-99.958046,2,0,2,0,0,0
SAN FELIPE DEL PROGRESO,CALVARIO DEL CARMEN,UNIDAD DE CONSULTA EXTERNA,19.635789,-100.01114,2,1,3,0,0,0
SAN FELIPE DEL PROGRESO,EMILIO PORTES GIL,UNIDAD DE CONSULTA EXTERNA,19.645898,-99.917539,2,0,2,0,0,0
SAN FELIPE DEL PROGRESO,SAN AGUSTÍN MEXTEPEC,UNIDAD DE CONSULTA EXTERNA,19.632827,-99.927104,2,0,2,0,0,0
SAN FELIPE DEL PROGRESO,SAN ANTONIO DE LAS HUERTAS,UNIDAD DE CONSULTA EXTERNA,19.558124,-99.968452,2,1,3,0,0,0
SAN FELIPE DEL PROGRESO,SAN MIGUEL LA LABOR,UNIDAD DE CONSULTA EXTERNA,19.606772,-100.00025,2,0,2,0,0,0
SAN FELIPE DEL PROGRESO,SAN NICOLÁS GUADALUPE,UNIDAD DE CONSULTA EXTERNA,19.60972,-100.03065,3,1,4,0,0,0
SAN FELIPE DEL PROGRESO,SAN PEDRO EL ALTO,UNIDAD DE CONSULTA EXTERNA,19.612913,-99.90753,3,1,4,0,0,0
SAN MARTíN DE LAS PIRáMIDES,CEAPS SAN MARTÍN DE LAS PIRÁMIDES IGNACIO LÓPEZ RAYÓN BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.708729,-98.828545,4,5,9,0,2,2
SAN MARTíN DE LAS PIRáMIDES,SAN PABLO IXQUITLÁN,UNIDAD DE CONSULTA EXTERNA,19.709316,-98.789072,1,0,1,0,0,0
SAN MARTíN DE LAS PIRáMIDES,SANTA MARÍA PALAPA,UNIDAD DE CONSULTA EXTERNA,19.73427,-98.848755,1,0,1,0,0,0
SAN MARTíN DE LAS PIRáMIDES,SANTIAGO TEPETITLÁN,UNIDAD DE CONSULTA EXTERNA,19.638581,-98.816428,1,0,1,0,0,0
SAN MATEO ATENCO,CEAPS SAN MATEO ATENCO,UNIDAD DE CONSULTA EXTERNA,19.263388,-99.531059,2,5,7,0,6,6
SAN MATEO ATENCO,C.S. EMILIANO ZAPATA,UNIDAD DE CONSULTA EXTERNA,19.306658,-99.547745,1,0,1,0,0,0
SAN MATEO ATENCO,CENTRO DE SALUD BARRIO SAN ISIDRO,UNIDAD DE CONSULTA EXTERNA,19.276964,-99.550089,1,1,2,0,0,0
SAN MATEO ATENCO,BARRIO DE GUADALUPE,UNIDAD DE CONSULTA EXTERNA,19.246719,-99.532074,2,1,3,0,0,0
SAN MATEO ATENCO,SANTA JUANITA BUENAVISTA,UNIDAD DE CONSULTA EXTERNA,19.28188341,-99.54974009,2,0,2,0,0,0
SAN MATEO ATENCO,SANTA MARÍA LA ASUNCIÓN,UNIDAD DE CONSULTA EXTERNA,19.268171,-99.554825,2,0,2,0,0,0
SAN SIMóN DE GUERRERO,CEAPS SAN SIMON DE GUERRERO,UNIDAD DE CONSULTA EXTERNA,19.023492,-100.012451,2,3,5,0,2,2
SAN SIMóN DE GUERRERO,ESTANCIA VIEJA,UNIDAD DE CONSULTA EXTERNA,19.012929,-100.038146,1,0,1,0,0,0
SAN SIMóN DE GUERRERO,SAN DIEGO CUENTLA,UNIDAD DE CONSULTA EXTERNA,18.96691,-100.06821,1,0,1,0,0,0
SAN SIMóN DE GUERRERO,SAN GABRIEL CUENTLA,UNIDAD DE CONSULTA EXTERNA,18.968555,-100.056048,1,0,1,0,0,0
SAN SIMóN DE GUERRERO,SAN SIMON DE GUERRERO,UNIDAD DE CONSULTA EXTERNA,19.022469,-100.005422,1,0,1,0,0,0
SANTO TOMáS,PUERTO DE SANTO TOMAS,UNIDAD DE CONSULTA EXTERNA,19.192543,-100.369982,1,0,1,0,0,0
SANTO TOMáS,CEAPS SANTO TOMAS DE LOS PLATANOS,UNIDAD DE CONSULTA EXTERNA,19.184053,-100.261467,3,2,5,0,4,4
SANTO TOMáS,POTRERO DE ARRIBA,UNIDAD DE CONSULTA EXTERNA,19.199845,-100.34299,1,0,1,0,0,0
SANTO TOMáS,RINCÓN CHICO,UNIDAD DE CONSULTA EXTERNA,19.165682,-100.2199,1,0,1,0,0,0
SOYANIQUILPAN DE JUáREZ,CEAPS SOYANIQUILPAN,UNIDAD DE CONSULTA EXTERNA,20.015173,-99.531293,2,4,6,0,2,2
SOYANIQUILPAN DE JUáREZ,SAN JOSÉ DEGUEDO,UNIDAD DE CONSULTA EXTERNA,20.07561,-99.553898,1,0,1,0,0,0
SOYANIQUILPAN DE JUáREZ,SAN JUAN DAXTHI,UNIDAD DE CONSULTA EXTERNA,20.096036,-99.525645,1,0,1,0,0,0
SOYANIQUILPAN DE JUáREZ,CENTRO DE SALUD DIVISADERO FRESNO,UNIDAD DE CONSULTA EXTERNA,20.01535,-99.4508,2,0,2,0,0,0
SOYANIQUILPAN DE JUáREZ,SAN AGUSTÍN BUENAVISTA,UNIDAD DE CONSULTA EXTERNA,20.048,-99.48677,2,0,2,0,0,0
SULTEPEC,HOSPITAL JOSÉ MARÍA COSS BICENTERARIO,UNIDAD DE HOSPITALIZACION,18.858986,-99.967138,2,4,6,8,6,14
SULTEPEC,METLALTEPEC,UNIDAD DE CONSULTA EXTERNA,18.723555,-99.935731,1,0,1,0,0,0
SULTEPEC,PUERTO FRIO,UNIDAD DE CONSULTA EXTERNA,18.832825,-100.014256,1,0,1,0,0,0
SULTEPEC,SANTO TOMAS DE LAS FLORES (SANTO TOMAS),UNIDAD DE CONSULTA EXTERNA,18.832825,-100.014256,1,0,1,0,0,0
SULTEPEC,ATZUMPA,UNIDAD DE CONSULTA EXTERNA,18.766874,-99.939583,1,0,1,0,0,0
SULTEPEC,LAGUNA SECA,UNIDAD DE CONSULTA EXTERNA,18.657969,-99.944327,1,0,1,0,0,0
SULTEPEC,MANEALT DE GUADALUPE,UNIDAD DE CONSULTA EXTERNA,18.780311,-99.866378,1,0,1,0,0,0
SULTEPEC,POTZONTEPEC,UNIDAD DE CONSULTA EXTERNA,18.738368,-99.894182,1,0,1,0,0,0
SULTEPEC,PUENTECILLAS,UNIDAD DE CONSULTA EXTERNA,18.744615,-100.049648,1,0,1,0,0,0
SULTEPEC,RINCÓN DEL CRISTO,UNIDAD DE CONSULTA EXTERNA,18.758434,-100.100914,1,0,1,0,0,0
SULTEPEC,SAN MIGUEL TOTOLMALOYA,UNIDAD DE CONSULTA EXTERNA,18.636883,-99.980961,1,1,2,0,0,0
SULTEPEC,SAN PEDRO HUEYAHUALCO,UNIDAD DE CONSULTA EXTERNA,18.680436,-99.976911,1,0,1,0,0,0
SULTEPEC,SULTEPEQUITO,UNIDAD DE CONSULTA EXTERNA,18.807344,-100.016946,1,1,2,0,0,0
SULTEPEC,SANTA CRUZ TEXCALAPA,UNIDAD DE CONSULTA EXTERNA,18.829011,-99.987618,2,1,3,0,0,0
TECáMAC,HOSPITAL MUNICIPAL TECAMAC LIC. CÉSAR CAMACHO QUIROZ,UNIDAD DE HOSPITALIZACION,19.746403,-98.971475,1,8,9,18,10,28
TECáMAC,CEAPS HÉROES TECÁMAC,UNIDAD DE CONSULTA EXTERNA,19.626466,-99.042177,3,5,8,0,4,4
TECáMAC,CEAPS LOMAS TECAMAC,UNIDAD DE CONSULTA EXTERNA,19.656992,-98.99332,2,5,7,0,3,3
TECáMAC,CAPA CENTRO NUEVA VIDA TECÁMAC,UNIDAD DE CONSULTA EXTERNA,19.820399,-99.086099,1,3,4,0,0,0
TECáMAC,LOMA BONITA,UNIDAD DE CONSULTA EXTERNA,19.665306,-99.009253,1,3,4,0,0,0
TECáMAC,OJO DE AGUA,UNIDAD DE CONSULTA EXTERNA,19.654011,-99.007584,1,0,1,0,0,0
TECáMAC,REYES ACOZAC,UNIDAD DE CONSULTA EXTERNA,19.772384,-98.982177,1,0,1,0,0,0
TECáMAC,SAN JERONIMO XONACAHUACA,UNIDAD DE CONSULTA EXTERNA,19.741077,-98.955184,1,0,1,0,0,0
TECáMAC,SAN LUCAS XOLOX,UNIDAD DE CONSULTA EXTERNA,19.778369,-99.003563,1,0,1,0,0,0
TECáMAC,SAN MATEO TECALCO,UNIDAD DE CONSULTA EXTERNA,19.678195,-98.96456,1,0,1,0,0,0
TECáMAC,SANTO DOMINGO AJOLOAPAN,UNIDAD DE CONSULTA EXTERNA,19.764442,-98.954084,1,1,2,0,0,0
TECáMAC,CENTRO DE SALUD SAN MARTIN AZCATEPEC,UNIDAD DE CONSULTA EXTERNA,19.685146,-98.970302,2,2,4,0,0,0
TECáMAC,CENTRO DE SALUD URBANO TECAMAC CENTRO,UNIDAD DE CONSULTA EXTERNA,19.711202,-98.970753,2,4,6,0,0,0
TECáMAC,ISIDRO FABELA,UNIDAD DE CONSULTA EXTERNA,19.721161,-98.964691,2,0,2,0,0,0
TECáMAC,SAN PEDRO ATZOMPA,UNIDAD DE CONSULTA EXTERNA,19.680092,-99.011626,2,1,3,0,0,0
TECáMAC,5 DE MAYO,UNIDAD DE CONSULTA EXTERNA,19.691372,-98.979012,3,0,3,0,0,0
TECáMAC,SANTA MARÍA OZUMBILLA,UNIDAD DE CONSULTA EXTERNA,19.669953,-99.001575,4,1,5,0,0,0
TEJUPILCO,HOSPITAL GENERAL MIGUEL HIDALGO Y COSTILLA BICENTENARIO,UNIDAD DE HOSPITALIZACION,18.90353,-100.158156,0,12,12,60,28,88
TEJUPILCO,CEAPS BEJUCOS,UNIDAD DE CONSULTA EXTERNA,18.781973,-100.429046,2,5,7,0,4,4
TEJUPILCO,ACAMUCHITLÁN,UNIDAD DE CONSULTA EXTERNA,18.83698,-100.269641,1,0,1,0,0,0
TEJUPILCO,ALMOLOYA DE LAS GRANADAS,UNIDAD DE CONSULTA EXTERNA,18.972353,-100.132994,1,0,1,0,0,0
TEJUPILCO,EPAZOTES,UNIDAD DE CONSULTA EXTERNA,18.924781,-100.221487,1,0,1,0,0,0
TEJUPILCO,LA ESTANCIA,UNIDAD DE CONSULTA EXTERNA,18.85505,-100.114019,1,0,1,0,0,0
TEJUPILCO,LA LABOR DE ZARAGOZA,UNIDAD DE CONSULTA EXTERNA,18.872111,-100.098773,1,0,1,0,0,0
TEJUPILCO,LAS ANONAS,UNIDAD DE CONSULTA EXTERNA,18.787224,-100.365342,1,0,1,0,0,0
TEJUPILCO,LOS MELCHORES,UNIDAD DE CONSULTA EXTERNA,18.976532,-100.239629,1,0,1,0,0,0
TEJUPILCO,OCOTEPEC,UNIDAD DE CONSULTA EXTERNA,18.903218,-100.048189,1,0,1,0,0,0
TEJUPILCO,PANTOJA,UNIDAD DE CONSULTA EXTERNA,18.876632,-100.017849,1,0,1,0,0,0
TEJUPILCO,SAN LUCAS DE MAÍZ,UNIDAD DE CONSULTA EXTERNA,18.963372,-100.184333,1,0,1,0,0,0
TEJUPILCO,SAN MIGUEL IXTAPAN,UNIDAD DE CONSULTA EXTERNA,18.807941,-100.147688,1,0,1,0,0,0
TEJUPILCO,SAUZ SAN LUCAS,UNIDAD DE CONSULTA EXTERNA,18.998245,-100.229327,1,0,1,0,0,0
TEJUPILCO,TENERIA PUEBLO NUEVO,UNIDAD DE CONSULTA EXTERNA,18.974014,-100.092573,1,0,1,0,0,0
TEJUPILCO,CAPA CENTRO NUEVA VIDA TEJUPILCO,UNIDAD DE CONSULTA EXTERNA,18.858333,-100.123357,0,2,2,0,0,0
TEJUPILCO,CARAVANA CUADRILLA DE LÓPEZ,UNIDAD DE CONSULTA EXTERNA,18.909626,-100.150172,0,0,0,0,0,0
TEJUPILCO,U. MÓVIL ISEM LA CABECERA,UNIDAD DE CONSULTA EXTERNA,18.909626,-100.150172,0,0,0,0,0,0
TEJUPILCO,U. MÓVIL ISEM MONTE DE DIOS,UNIDAD DE CONSULTA EXTERNA,18.909626,-100.150172,0,0,0,0,0,0
TEJUPILCO,U. MÓVIL ISEM PUERTO DEL AIRE,UNIDAD DE CONSULTA EXTERNA,18.909626,-100.150172,0,0,0,0,0,0
TEJUPILCO,CENTRO DE SALUD URBANO TEJUPILCO,UNIDAD DE CONSULTA EXTERNA,18.897354,-100.145523,7,3,10,0,0,0
TEJUPILCO,JURISDICCIÓN SANITARIA VII. TEJUPILCO,ESTABLECIMIENTO DE APOYO,18.909566,-100.150172,0,0,0,0,0,0
TEJUPILCO,JURISDCCIÓN SANITARIA VII. TEJUPILCO,ESTABLECIMIENTO DE APOYO,18.908093,-100.15796,0,0,0,0,0,0
TEJUPILCO,JURISDICCIÓN DE REGULACIÓN SANITARIA NO. 3 TEJUPILCO,ESTABLECIMIENTO DE APOYO,18.909,-100.1504,0,0,0,0,0,0
TEMAMATLA,CEAPS TEMAMATLA,UNIDAD DE CONSULTA EXTERNA,19.20296043,-98.8690227,2,4,6,0,4,4
TEMAMATLA,U. MÓVIL ISEM CHALCO 3,UNIDAD DE CONSULTA EXTERNA,19.202887,-98.869311,0,0,0,0,0,0
TEMASCALAPA,CEAPS TEMASCALAPA LEANDRO VALLE BICENTENARIO,UNIDAD DE CONSULTA EXTERNA,19.8291,-98.9037,3,4,7,0,3,3
TEMASCALAPA,SAN MIGUEL ATLAMAJAC,UNIDAD DE CONSULTA EXTERNA,19.747169,-98.934227,1,0,1,0,0,0
TEMASCALAPA,SANTA MARÍA MAQUIXCO,UNIDAD DE CONSULTA EXTERNA,19.78362,-98.83157,1,0,1,0,0,0
TEMASCALAPA,IXTLAHUACA DE CUAUHTÉMOC,UNIDAD DE CONSULTA EXTERNA,19.886022,-98.868139,1,0,1,0,0,0
TEMASCALAPA,SAN BARTOLOMÉ ACTOPAN,UNIDAD DE CONSULTA EXTERNA,19.837597,-98.855909,1,0,1,0,0,0
TEMASCALAPA,SAN JUAN TEACALCO,UNIDAD DE CONSULTA EXTERNA,19.806146,-98.852164,1,0,1,0,0,0
TEMASCALAPA,SAN LUIS TECUAHUTITLÁN,UNIDAD DE CONSULTA EXTERNA,19.765441,-98.891764,1,0,1,0,0,0
TEMASCALAPA,SANTA ANA TLACHIHUALPA,UNIDAD DE CONSULTA EXTERNA,19.774786,-98.908323,1,0,1,0,0,0
TEMASCALCINGO,CEAPS EX-HACIENDA DE SOLIS,UNIDAD DE CONSULTA EXTERNA,19.97736918,-100.0543169,4,1,5,0,4,4
TEMASCALCINGO,CENTRO DE SALUD SAN JOSE IXTAPA,UNIDAD DE CONSULTA EXTERNA,20.016923,-100.118056,1,0,1,0,0,0
TEMASCALCINGO,CENTRO DE SALUD SAN JOSE SOLIS,UNIDAD DE CONSULTA EXTERNA,19.99868,-100.053921,1,0,1,0,0,0
TEMASCALCINGO,CENTRO DE SALUD SAN MATEO EL VIEJO,UNIDAD DE CONSULTA EXTERNA,19.916662,-99.91205,1,0,1,0,0,0
TEMASCALCINGO,JUANACATLÁN,UNIDAD DE CONSULTA EXTERNA,19.91217,-100.070885,1,0,1,0,0,0
TEMASCALCINGO,SAN FRANCISCO SOLIS,UNIDAD DE CONSULTA EXTERNA,19.92955001,-100.0451337,1,0,1,0,0,0
TEMASCALCINGO,SAN JUANICO EL ALTO,UNIDAD DE CONSULTA EXTERNA,19.84275078,-100.0397024,1,1,2,0,0,0
TEMASCALCINGO,SAN PEDRO EL ALTO,UNIDAD DE CONSULTA EXTERNA,19.91028109,-99.96353221,1,0,1,0,0,0
TEMASCALCINGO,SAN PEDRO POTLA,UNIDAD DE CONSULTA EXTERNA,19.85482737,-99.96841395,1,0,1,0,0,0
TEMASCALCINGO,SANTA ANA YENSHU LA MESA,UNIDAD DE CONSULTA EXTERNA,19.83019748,-100.0046294,1,0,1,0,0,0
TEMASCALCINGO,SANTA MARÍA CANCHESDA,UNIDAD DE CONSULTA EXTERNA,19.85456284,-100.0435827,1,0,1,0,0,0
TEMASCALCINGO,AHUACATITLAN,UNIDAD DE CONSULTA EXTERNA,19.95352839,-99.99088163,2,0,2,0,0,0
TEMASCALCINGO,U. MÓVIL ISEM SAN RAFAEL,UNIDAD DE CONSULTA EXTERNA,19.911993,-100.017368,0,0,0,0,0,0
TEMASCALCINGO,LA MAGDALENA,UNIDAD DE CONSULTA EXTERNA,19.949583,-100.000386,1,0,1,0,0,0
TEMASCALCINGO,SAN FRANCISCO TEPEOLULCO,UNIDAD DE CONSULTA EXTERNA,19.83785652,-99.9841806,3,1,4,0,0,0
TEMASCALCINGO,SANTIAGO COACHOCHITLAN,UNIDAD DE CONSULTA EXTERNA,19.86775784,-100.0293379,3,1,4,0,0,0
TEMASCALCINGO,CENTRO DE SALUD URBANO TEMASCALCINGO,UNIDAD DE CONSULTA EXTERNA,19.544322,-100.1357,5,1,6,0,0,0
TEMASCALCINGO,COORDINACIÓN MUNICIPAL TEMASCALCINGO,ESTABLECIMIENTO DE APOYO,19.91254,-100.0069,0,0,0,0,0,0
TEMASCALTEPEC,HOSPITAL MUNICIPAL TEMASCALTEPEC,UNIDAD DE HOSPITALIZACION,19.051632,-100.02,3,4,7,18,20,38
TEMASCALTEPEC,CIENEGUILLAS LABRA,UNIDAD DE CONSULTA EXTERNA,18.997725,-99.917092,1,0,1,0,0,0
TEMASCALTEPEC,EL SALITRE,UNIDAD DE CONSULTA EXTERNA,19.01858,-100.193324,1,0,1,0,0,0
TEMASCALTEPEC,REAL DE ARRIBA,UNIDAD DE CONSULTA EXTERNA,19.040592,-100.006681,1,0,1,0,0,0
TEMASCALTEPEC,SAN ANDRÉS DE LOS GAMAS,UNIDAD DE CONSULTA EXTERNA,19.036787,-99.974213,1,0,1,0,0,0
TEMASCALTEPEC,SAN FRANCISCO OXTOTILPAN,UNIDAD DE CONSULTA EXTERNA,19.168988,-99.902681,1,0,1,0,0,0
TEMASCALTEPEC,SAN LUCAS DEL PULQUE,UNIDAD DE CONSULTA EXTERNA,19.103708,-100.029404,1,0,1,0,0,0
TEMASCALTEPEC,SAN MATEO ALMOMOLOA,UNIDAD DE CONSULTA EXTERNA,19.1460271,-99.932858,1,0,1,0,0,0
TEMASCALTEPEC,SAN MIGUEL OXTOTILPAN,UNIDAD DE CONSULTA EXTERNA,19.150748,-99.887319,1,0,1,0,0,0
TEMASCALTEPEC,TEQUESQUIPAN,UNIDAD DE CONSULTA EXTERNA,19.058449,-99.945851,1,0,1,0,0,0
TEMASCALTEPEC,COMUNIDAD LA,UNIDAD DE CONSULTA EXTERNA,19.127663,-99.932365,2,0,2,0,0,0
TEMASCALTEPEC,SAN PEDRO TENAYAC,UNIDAD DE CONSULTA EXTERNA,19.047536,-100.175878,2,1,3,0,0,0
TEMASCALTEPEC,CENTRO DE SALUD URBANO TEMASCALTEPEC DE GONZÁLEZ,UNIDAD DE CONSULTA EXTERNA,19.044307,-100.048497,4,2,6,0,0,0
TEMASCALTEPEC,COORDINACIÓN MUNICIPAL DE TEMASCALTEPEC,ESTABLECIMIENTO DE APOYO,19.044538,-100.04825,0,0,0,0,0,0
TEMOAYA,HOSPITAL MUNICIPAL TEMOAYA,UNIDAD DE HOSPITALIZACION,19.4678,-99.6058,0,6,6,18,10,28
TEMOAYA,MAGDALENA TENEXPAN,UNIDAD DE CONSULTA EXTERNA,19.463602,-99.587776,1,0,1,0,0,0
TEMOAYA,SAN PEDRO ARRIBA 2A SECCION,UNIDAD DE CONSULTA EXTERNA,19.496025,-99.558876,1,0,1,0,0,0
TEMOAYA,SOLALPAN 1A SECCION,UNIDAD DE CONSULTA EXTERNA,19.491095,-99.575592,1,0,1,0,0,0
TEMOAYA,ZANJA VIEJA,UNIDAD DE CONSULTA EXTERNA,19.497968,-99.580901,1,0,1,0,0,0
TEMOAYA,ALLENDE,UNIDAD DE CONSULTA EXTERNA,19.4762949,-99.7137647,1,0,1,0,0,0
TEMOAYA,CENTRO DE SALUD LA CAÑADA,UNIDAD DE CONSULTA EXTERNA,19.491479,-99.596837,1,0,1,0,0,0
TEMOAYA,RANCHERIA LAS LOMAS,UNIDAD DE CONSULTA EXTERNA,19.497075,-99.690236,1,0,1,0,0,0
TEMOAYA,SAN JOSÉ COMALCO,UNIDAD DE CONSULTA EXTERNA,19.46940433,-99.62653485,1,0,1,0,0,0
TEMOAYA,SAN JOSÉ LAS LOMAS,UNIDAD DE CONSULTA EXTERNA,19.48528466,-99.67948392,1,0,1,0,0,0
TEMOAYA,SAN JOSÉ PATHE,UNIDAD DE CONSULTA EXTERNA,19.43548652,-99.63511792,1,0,1,0,0,0
TEMOAYA,SOLALPAN 2A. SECCIÓN,UNIDAD DE CONSULTA EXTERNA,19.491269,-99.575818,1,1,2,0,0,0
TEMOAYA,LAUREL,UNIDAD DE CONSULTA EXTERNA,19.498796,-99.560129,2,0,2,0,0,0
TEMOAYA,POTHE,UNIDAD DE CONSULTA EXTERNA,19.49084602,-99.60932541,2,0,2,0,0,0
TEMOAYA,SAN JOSÉ BUENAVISTA EL GRANDE,UNIDAD DE CONSULTA EXTERNA,19.41148321,-99.57901341,2,0,2,0,0,0
TEMOAYA,SN PEDRO ABAJO 1RA SECCIÓN,UNIDAD DE CONSULTA EXTERNA,19.478882,-99.579703,2,0,2,0,0,0
TEMOAYA,TABORDA,UNIDAD DE CONSULTA EXTERNA,19.45247033,-99.700849,2,0,2,0,0,0
TEMOAYA,JIQUIPILCO EL VIEJO,UNIDAD DE CONSULTA EXTERNA,19.51633134,-99.57251477,3,0,3,0,0,0
TEMOAYA,TROJES LAS,UNIDAD DE CONSULTA EXTERNA,19.41361866,-99.3617872,3,0,3,0,0,0
